Class,Folder,Path
male_fear,SAVEE,JE_f13.wav
male_fear,SAVEE,KL_f03.wav
male_fear,SAVEE,JK_f12.wav
male_fear,SAVEE,JE_f09.wav
male_fear,SAVEE,JE_f05.wav
male_fear,SAVEE,KL_f12.wav
male_fear,SAVEE,JK_f11.wav
male_fear,SAVEE,DC_f03.wav
male_fear,SAVEE,JK_f02.wav
male_fear,SAVEE,JE_f14.wav
male_fear,SAVEE,JK_f03.wav
male_fear,SAVEE,JE_f04.wav
male_fear,SAVEE,DC_f07.wav
male_fear,SAVEE,KL_f05.wav
male_fear,SAVEE,DC_f14.wav
male_fear,SAVEE,KL_f10.wav
male_fear,SAVEE,DC_f06.wav
male_fear,SAVEE,DC_f13.wav
male_fear,SAVEE,DC_f08.wav
male_fear,SAVEE,KL_f04.wav
male_fear,SAVEE,KL_f02.wav
male_fear,SAVEE,JK_f07.wav
male_fear,SAVEE,KL_f13.wav
male_fear,SAVEE,DC_f01.wav
male_fear,SAVEE,KL_f06.wav
male_fear,SAVEE,DC_f05.wav
male_fear,SAVEE,JK_f05.wav
male_fear,SAVEE,DC_f15.wav
male_fear,SAVEE,KL_f08.wav
male_fear,SAVEE,JK_f09.wav
male_fear,SAVEE,KL_f01.wav
male_fear,SAVEE,JE_f08.wav
male_fear,SAVEE,KL_f11.wav
male_fear,SAVEE,DC_f04.wav
male_fear,SAVEE,JE_f12.wav
male_fear,SAVEE,JK_f14.wav
male_fear,SAVEE,KL_f14.wav
male_fear,SAVEE,JK_f08.wav
male_fear,SAVEE,DC_f09.wav
male_fear,SAVEE,KL_f07.wav
male_fear,SAVEE,DC_f12.wav
male_fear,SAVEE,JE_f06.wav
male_fear,SAVEE,JK_f06.wav
male_fear,SAVEE,JE_f03.wav
male_fear,SAVEE,DC_f02.wav
male_fear,SAVEE,KL_f09.wav
male_fear,SAVEE,JK_f04.wav
male_fear,SAVEE,JK_f10.wav
male_fear,SAVEE,JE_f10.wav
male_fear,SAVEE,JK_f15.wav
male_fear,SAVEE,JK_f01.wav
male_fear,SAVEE,JE_f15.wav
male_fear,SAVEE,JE_f07.wav
male_fear,SAVEE,JE_f11.wav
male_fear,SAVEE,JE_f02.wav
male_fear,SAVEE,JK_f13.wav
male_fear,SAVEE,JE_f01.wav
male_fear,SAVEE,KL_f15.wav
male_fear,SAVEE,DC_f11.wav
male_fear,SAVEE,DC_f10.wav
male_fear,RAVDESS,03-01-06-01-02-01-01.wav
male_fear,RAVDESS,03-01-06-01-01-01-01.wav
male_fear,RAVDESS,03-01-06-02-02-02-01.wav
male_fear,RAVDESS,03-01-06-02-02-01-01.wav
male_fear,RAVDESS,03-01-06-01-01-02-01.wav
male_fear,RAVDESS,03-01-06-02-01-01-01.wav
male_fear,RAVDESS,03-01-06-02-01-02-01.wav
male_fear,RAVDESS,03-01-06-01-02-02-01.wav
male_fear,RAVDESS,03-01-06-02-01-01-03.wav
male_fear,RAVDESS,03-01-06-01-01-02-03.wav
male_fear,RAVDESS,03-01-06-02-02-01-03.wav
male_fear,RAVDESS,03-01-06-02-02-02-03.wav
male_fear,RAVDESS,03-01-06-02-01-02-03.wav
male_fear,RAVDESS,03-01-06-01-01-01-03.wav
male_fear,RAVDESS,03-01-06-01-02-02-03.wav
male_fear,RAVDESS,03-01-06-01-02-01-03.wav
male_fear,RAVDESS,03-01-06-01-01-01-05.wav
male_fear,RAVDESS,03-01-06-02-02-02-05.wav
male_fear,RAVDESS,03-01-06-02-01-02-05.wav
male_fear,RAVDESS,03-01-06-02-02-01-05.wav
male_fear,RAVDESS,03-01-06-01-01-02-05.wav
male_fear,RAVDESS,03-01-06-01-02-02-05.wav
male_fear,RAVDESS,03-01-06-02-01-01-05.wav
male_fear,RAVDESS,03-01-06-01-02-01-05.wav
male_fear,RAVDESS,03-01-06-01-01-01-07.wav
male_fear,RAVDESS,03-01-06-02-01-01-07.wav
male_fear,RAVDESS,03-01-06-02-01-02-07.wav
male_fear,RAVDESS,03-01-06-01-01-02-07.wav
male_fear,RAVDESS,03-01-06-01-02-02-07.wav
male_fear,RAVDESS,03-01-06-01-02-01-07.wav
male_fear,RAVDESS,03-01-06-02-02-01-07.wav
male_fear,RAVDESS,03-01-06-02-02-02-07.wav
male_fear,RAVDESS,03-01-06-02-02-02-09.wav
male_fear,RAVDESS,03-01-06-01-02-01-09.wav
male_fear,RAVDESS,03-01-06-01-01-01-09.wav
male_fear,RAVDESS,03-01-06-02-01-01-09.wav
male_fear,RAVDESS,03-01-06-02-01-02-09.wav
male_fear,RAVDESS,03-01-06-01-01-02-09.wav
male_fear,RAVDESS,03-01-06-01-02-02-09.wav
male_fear,RAVDESS,03-01-06-02-02-01-09.wav
male_fear,RAVDESS,03-01-06-01-01-02-11.wav
male_fear,RAVDESS,03-01-06-01-02-01-11.wav
male_fear,RAVDESS,03-01-06-01-02-02-11.wav
male_fear,RAVDESS,03-01-06-01-01-01-11.wav
male_fear,RAVDESS,03-01-06-02-02-02-11.wav
male_fear,RAVDESS,03-01-06-02-02-01-11.wav
male_fear,RAVDESS,03-01-06-02-01-02-11.wav
male_fear,RAVDESS,03-01-06-02-01-01-11.wav
male_fear,RAVDESS,03-01-06-01-01-02-13.wav
male_fear,RAVDESS,03-01-06-01-02-01-13.wav
male_fear,RAVDESS,03-01-06-02-02-02-13.wav
male_fear,RAVDESS,03-01-06-01-01-01-13.wav
male_fear,RAVDESS,03-01-06-01-02-02-13.wav
