Class,Folder,Path
female_happy,RAVDESS,03-01-03-01-02-02-02.wav
female_happy,RAVDESS,03-01-03-02-01-02-02.wav
female_happy,RAVDESS,03-01-03-02-01-01-02.wav
female_happy,RAVDESS,03-01-03-01-01-01-02.wav
female_happy,RAVDESS,03-01-03-01-01-02-02.wav
female_happy,RAVDESS,03-01-03-02-02-01-02.wav
female_happy,RAVDESS,03-01-03-01-02-01-02.wav
female_happy,RAVDESS,03-01-03-02-02-02-02.wav
female_happy,RAVDESS,03-01-03-02-01-02-04.wav
female_happy,RAVDESS,03-01-03-01-02-02-04.wav
female_happy,RAVDESS,03-01-03-02-02-02-04.wav
female_happy,RAVDESS,03-01-03-01-02-01-04.wav
female_happy,RAVDESS,03-01-03-02-01-01-04.wav
female_happy,RAVDESS,03-01-03-01-01-02-04.wav
female_happy,RAVDESS,03-01-03-02-02-01-04.wav
female_happy,RAVDESS,03-01-03-01-01-01-04.wav
female_happy,RAVDESS,03-01-03-02-01-01-06.wav
female_happy,RAVDESS,03-01-03-01-01-02-06.wav
female_happy,RAVDESS,03-01-03-01-02-02-06.wav
female_happy,RAVDESS,03-01-03-01-01-01-06.wav
female_happy,RAVDESS,03-01-03-01-02-01-06.wav
female_happy,RAVDESS,03-01-03-02-01-02-06.wav
female_happy,RAVDESS,03-01-03-02-02-02-06.wav
female_happy,RAVDESS,03-01-03-02-02-01-06.wav
female_happy,RAVDESS,03-01-03-02-02-01-08.wav
female_happy,RAVDESS,03-01-03-02-02-02-08.wav
female_happy,RAVDESS,03-01-03-02-01-01-08.wav
female_happy,RAVDESS,03-01-03-02-01-02-08.wav
female_happy,RAVDESS,03-01-03-01-01-01-08.wav
female_happy,RAVDESS,03-01-03-01-02-01-08.wav
female_happy,RAVDESS,03-01-03-01-01-02-08.wav
female_happy,RAVDESS,03-01-03-01-02-02-08.wav
female_happy,RAVDESS,03-01-03-02-01-01-10.wav
female_happy,RAVDESS,03-01-03-01-01-02-10.wav
female_happy,RAVDESS,03-01-03-01-02-02-10.wav
female_happy,RAVDESS,03-01-03-01-02-01-10.wav
female_happy,RAVDESS,03-01-03-02-01-02-10.wav
female_happy,RAVDESS,03-01-03-01-01-01-10.wav
female_happy,RAVDESS,03-01-03-02-02-02-10.wav
female_happy,RAVDESS,03-01-03-02-02-01-10.wav
female_happy,RAVDESS,03-01-03-01-02-02-12.wav
female_happy,RAVDESS,03-01-03-01-02-01-12.wav
female_happy,RAVDESS,03-01-03-01-01-02-12.wav
female_happy,RAVDESS,03-01-03-02-01-01-12.wav
female_happy,RAVDESS,03-01-03-02-02-02-12.wav
female_happy,RAVDESS,03-01-03-02-01-02-12.wav
female_happy,RAVDESS,03-01-03-02-02-01-12.wav
female_happy,RAVDESS,03-01-03-01-01-01-12.wav
female_happy,RAVDESS,03-01-03-02-02-02-14.wav
female_happy,RAVDESS,03-01-03-02-01-01-14.wav
female_happy,RAVDESS,03-01-03-02-02-01-14.wav
female_happy,RAVDESS,03-01-03-02-01-02-14.wav
female_happy,RAVDESS,03-01-03-01-02-01-14.wav
female_happy,RAVDESS,03-01-03-01-01-02-14.wav
female_happy,RAVDESS,03-01-03-01-02-02-14.wav
female_happy,RAVDESS,03-01-03-01-01-01-14.wav
female_happy,RAVDESS,03-01-03-02-02-02-16.wav
female_happy,RAVDESS,03-01-03-02-01-02-16.wav
female_happy,RAVDESS,03-01-03-01-01-02-16.wav
female_happy,RAVDESS,03-01-03-02-01-01-16.wav
female_happy,RAVDESS,03-01-03-01-02-01-16.wav
female_happy,RAVDESS,03-01-03-02-02-01-16.wav
female_happy,RAVDESS,03-01-03-01-02-02-16.wav
female_happy,RAVDESS,03-01-03-01-01-01-16.wav
female_happy,RAVDESS,03-01-03-01-02-01-18.wav
female_happy,RAVDESS,03-01-03-02-01-01-18.wav
female_happy,RAVDESS,03-01-03-02-01-02-18.wav
female_happy,RAVDESS,03-01-03-01-02-02-18.wav
female_happy,RAVDESS,03-01-03-02-02-01-18.wav
female_happy,RAVDESS,03-01-03-02-02-02-18.wav
female_happy,RAVDESS,03-01-03-01-01-02-18.wav
female_happy,RAVDESS,03-01-03-01-01-01-18.wav
female_happy,RAVDESS,03-01-03-02-02-01-20.wav
female_happy,RAVDESS,03-01-03-01-01-02-20.wav
female_happy,RAVDESS,03-01-03-01-02-01-20.wav
female_happy,RAVDESS,03-01-03-01-02-02-20.wav
female_happy,RAVDESS,03-01-03-02-01-01-20.wav
female_happy,RAVDESS,03-01-03-01-01-01-20.wav
female_happy,RAVDESS,03-01-03-02-01-02-20.wav
female_happy,RAVDESS,03-01-03-02-02-02-20.wav
female_happy,RAVDESS,03-01-03-01-01-01-22.wav
female_happy,RAVDESS,03-01-03-02-02-02-22.wav
female_happy,RAVDESS,03-01-03-02-01-01-22.wav
female_happy,RAVDESS,03-01-03-01-02-02-22.wav
female_happy,RAVDESS,03-01-03-02-02-01-22.wav
female_happy,RAVDESS,03-01-03-01-01-02-22.wav
female_happy,RAVDESS,03-01-03-02-01-02-22.wav
female_happy,RAVDESS,03-01-03-01-02-01-22.wav
female_happy,RAVDESS,03-01-03-01-02-02-24.wav
female_happy,RAVDESS,03-01-03-01-01-02-24.wav
female_happy,RAVDESS,03-01-03-02-02-01-24.wav
female_happy,RAVDESS,03-01-03-02-01-02-24.wav
female_happy,RAVDESS,03-01-03-02-02-02-24.wav
female_happy,RAVDESS,03-01-03-01-02-01-24.wav
female_happy,RAVDESS,03-01-03-01-01-01-24.wav
female_happy,RAVDESS,03-01-03-02-01-01-24.wav
female_happy,TESS,OAF_week_happy.wav
female_happy,TESS,OAF_time_happy.wav
female_happy,TESS,OAF_bath_happy.wav
female_happy,TESS,OAF_base_happy.wav
female_happy,TESS,OAF_tell_happy.wav
female_happy,TESS,OAF_dab_happy.wav
female_happy,TESS,OAF_take_happy.wav
female_happy,TESS,OAF_dodge_happy.wav
female_happy,TESS,OAF_tape_happy.wav
female_happy,TESS,OAF_fail_happy.wav
female_happy,TESS,OAF_met_happy.wav
female_happy,TESS,OAF_sell_happy.wav
female_happy,TESS,OAF_sub_happy.wav
female_happy,TESS,OAF_vine_happy.wav
female_happy,TESS,OAF_germ_happy.wav
female_happy,TESS,OAF_dog_happy.wav
female_happy,TESS,OAF_shirt_happy.wav
female_happy,TESS,OAF_judge_happy.wav
female_happy,TESS,OAF_tip_happy.wav
female_happy,TESS,OAF_white_happy.wav
female_happy,TESS,OAF_hole_happy.wav
female_happy,TESS,OAF_tire_happy.wav
female_happy,TESS,OAF_bite_happy.wav
female_happy,TESS,OAF_match_happy.wav
female_happy,TESS,OAF_fit_happy.wav
female_happy,TESS,OAF_gaze_happy.wav
female_happy,TESS,OAF_such_happy.wav
female_happy,TESS,OAF_soup_happy.wav
female_happy,TESS,OAF_lose_happy.wav
female_happy,TESS,OAF_chat_happy.wav
female_happy,TESS,OAF_yearn_happy.wav
female_happy,TESS,OAF_cheek_happy.wav
female_happy,TESS,OAF_should_happy.wav
female_happy,TESS,OAF_bean_happy.wav
female_happy,TESS,OAF_death_happy.wav
female_happy,TESS,OAF_boat_happy.wav
female_happy,TESS,OAF_long_happy.wav
female_happy,TESS,OAF_rag_happy.wav
female_happy,TESS,OAF_choice_happy.wav
female_happy,TESS,OAF_life_happy.wav
female_happy,TESS,OAF_walk_happy.wav
female_happy,TESS,OAF_peg_happy.wav
female_happy,TESS,OAF_chair_happy.wav
female_happy,TESS,OAF_lore_happy.wav
female_happy,TESS,OAF_road_happy.wav
female_happy,TESS,OAF_mob_happy.wav
female_happy,TESS,OAF_sour_happy.wav
female_happy,TESS,OAF_pain_happy.wav
female_happy,TESS,OAF_door_happy.wav
female_happy,TESS,OAF_numb_happy.wav
female_happy,TESS,OAF_nice_happy.wav
female_happy,TESS,OAF_void_happy.wav
female_happy,TESS,OAF_kite_happy.wav
female_happy,TESS,OAF_deep_happy.wav
female_happy,TESS,OAF_goose_happy.wav
