Class,Folder,Path
male_neutral,SAVEE,JE_n18.wav
male_neutral,SAVEE,JE_n05.wav
male_neutral,SAVEE,JE_n29.wav
male_neutral,SAVEE,JE_n16.wav
male_neutral,SAVEE,KL_n16.wav
male_neutral,SAVEE,JE_n23.wav
male_neutral,SAVEE,KL_n05.wav
male_neutral,SAVEE,DC_n10.wav
male_neutral,SAVEE,DC_n20.wav
male_neutral,SAVEE,DC_n14.wav
male_neutral,SAVEE,KL_n18.wav
male_neutral,SAVEE,JK_n29.wav
male_neutral,SAVEE,JE_n27.wav
male_neutral,SAVEE,JE_n21.wav
male_neutral,SAVEE,JK_n04.wav
male_neutral,SAVEE,KL_n23.wav
male_neutral,SAVEE,DC_n28.wav
male_neutral,SAVEE,KL_n22.wav
male_neutral,SAVEE,JK_n26.wav
male_neutral,SAVEE,JE_n15.wav
male_neutral,SAVEE,JE_n07.wav
male_neutral,SAVEE,DC_n29.wav
male_neutral,SAVEE,KL_n30.wav
male_neutral,SAVEE,DC_n12.wav
male_neutral,SAVEE,KL_n24.wav
male_neutral,SAVEE,KL_n10.wav
male_neutral,SAVEE,KL_n20.wav
male_neutral,SAVEE,KL_n29.wav
male_neutral,SAVEE,JE_n03.wav
male_neutral,SAVEE,JE_n06.wav
male_neutral,SAVEE,JE_n12.wav
male_neutral,SAVEE,DC_n03.wav
male_neutral,SAVEE,JE_n20.wav
male_neutral,SAVEE,JK_n05.wav
male_neutral,SAVEE,JE_n09.wav
male_neutral,SAVEE,KL_n15.wav
male_neutral,SAVEE,JK_n14.wav
male_neutral,SAVEE,KL_n19.wav
male_neutral,SAVEE,KL_n28.wav
male_neutral,SAVEE,DC_n27.wav
male_neutral,SAVEE,DC_n30.wav
male_neutral,SAVEE,DC_n25.wav
male_neutral,SAVEE,DC_n08.wav
male_neutral,SAVEE,KL_n02.wav
male_neutral,SAVEE,JK_n08.wav
male_neutral,SAVEE,JE_n26.wav
male_neutral,SAVEE,DC_n15.wav
male_neutral,SAVEE,KL_n03.wav
male_neutral,SAVEE,JK_n20.wav
male_neutral,SAVEE,JE_n22.wav
male_neutral,SAVEE,DC_n17.wav
male_neutral,SAVEE,JE_n10.wav
male_neutral,SAVEE,JK_n15.wav
male_neutral,SAVEE,DC_n04.wav
male_neutral,SAVEE,JK_n03.wav
male_neutral,SAVEE,KL_n25.wav
male_neutral,SAVEE,JK_n16.wav
male_neutral,SAVEE,KL_n08.wav
male_neutral,SAVEE,KL_n13.wav
male_neutral,SAVEE,JK_n07.wav
male_neutral,SAVEE,JK_n13.wav
male_neutral,SAVEE,KL_n14.wav
male_neutral,SAVEE,JE_n19.wav
male_neutral,SAVEE,JE_n24.wav
male_neutral,SAVEE,JE_n14.wav
male_neutral,SAVEE,DC_n13.wav
male_neutral,SAVEE,JK_n27.wav
male_neutral,SAVEE,JE_n01.wav
male_neutral,SAVEE,JK_n22.wav
male_neutral,SAVEE,DC_n24.wav
male_neutral,SAVEE,JK_n19.wav
male_neutral,SAVEE,JK_n17.wav
male_neutral,SAVEE,KL_n17.wav
male_neutral,SAVEE,JE_n02.wav
male_neutral,SAVEE,JK_n23.wav
male_neutral,SAVEE,DC_n16.wav
male_neutral,SAVEE,DC_n23.wav
male_neutral,SAVEE,DC_n05.wav
male_neutral,SAVEE,JK_n21.wav
male_neutral,SAVEE,JK_n28.wav
male_neutral,SAVEE,JE_n11.wav
male_neutral,SAVEE,KL_n04.wav
male_neutral,SAVEE,JK_n06.wav
male_neutral,SAVEE,JE_n17.wav
male_neutral,SAVEE,DC_n01.wav
male_neutral,SAVEE,JE_n13.wav
male_neutral,SAVEE,JE_n25.wav
male_neutral,SAVEE,KL_n07.wav
male_neutral,SAVEE,KL_n06.wav
male_neutral,SAVEE,KL_n26.wav
male_neutral,SAVEE,JK_n01.wav
male_neutral,SAVEE,JK_n18.wav
male_neutral,SAVEE,JK_n02.wav
male_neutral,SAVEE,JK_n12.wav
male_neutral,SAVEE,JK_n11.wav
male_neutral,SAVEE,KL_n27.wav
male_neutral,SAVEE,DC_n22.wav
male_neutral,SAVEE,DC_n18.wav
male_neutral,SAVEE,JE_n28.wav
male_neutral,SAVEE,KL_n12.wav
male_neutral,SAVEE,DC_n09.wav
male_neutral,SAVEE,KL_n09.wav
male_neutral,SAVEE,JE_n30.wav
male_neutral,SAVEE,JK_n09.wav
male_neutral,SAVEE,KL_n01.wav
male_neutral,SAVEE,KL_n21.wav
male_neutral,SAVEE,KL_n11.wav
male_neutral,SAVEE,DC_n11.wav
male_neutral,SAVEE,DC_n26.wav
male_neutral,SAVEE,JK_n30.wav
male_neutral,SAVEE,DC_n21.wav
male_neutral,SAVEE,JK_n25.wav
male_neutral,SAVEE,JK_n24.wav
male_neutral,SAVEE,DC_n19.wav
male_neutral,SAVEE,DC_n06.wav
male_neutral,SAVEE,DC_n02.wav
male_neutral,SAVEE,JE_n08.wav
male_neutral,SAVEE,DC_n07.wav
male_neutral,SAVEE,JK_n10.wav
male_neutral,SAVEE,JE_n04.wav
male_neutral,RAVDESS,03-01-01-01-02-02-01.wav
male_neutral,RAVDESS,03-01-02-02-02-01-01.wav
male_neutral,RAVDESS,03-01-01-01-01-01-01.wav
male_neutral,RAVDESS,03-01-02-02-01-02-01.wav
male_neutral,RAVDESS,03-01-01-01-01-02-01.wav
male_neutral,RAVDESS,03-01-02-02-02-02-01.wav
male_neutral,RAVDESS,03-01-02-01-02-02-01.wav
male_neutral,RAVDESS,03-01-02-01-02-01-01.wav
male_neutral,RAVDESS,03-01-02-01-01-01-01.wav
male_neutral,RAVDESS,03-01-01-01-02-01-01.wav
male_neutral,RAVDESS,03-01-02-01-01-02-01.wav
male_neutral,RAVDESS,03-01-02-02-01-01-01.wav
male_neutral,RAVDESS,03-01-02-01-01-01-03.wav
male_neutral,RAVDESS,03-01-01-01-02-01-03.wav
male_neutral,RAVDESS,03-01-01-01-02-02-03.wav
male_neutral,RAVDESS,03-01-02-01-02-02-03.wav
male_neutral,RAVDESS,03-01-02-02-01-02-03.wav
male_neutral,RAVDESS,03-01-02-02-02-01-03.wav
male_neutral,RAVDESS,03-01-02-01-01-02-03.wav
male_neutral,RAVDESS,03-01-02-02-01-01-03.wav
male_neutral,RAVDESS,03-01-01-01-01-02-03.wav
male_neutral,RAVDESS,03-01-01-01-01-01-03.wav
male_neutral,RAVDESS,03-01-02-02-02-02-03.wav
male_neutral,RAVDESS,03-01-02-01-02-01-03.wav
male_neutral,RAVDESS,03-01-01-01-01-02-05.wav
male_neutral,RAVDESS,03-01-02-01-01-01-05.wav
male_neutral,RAVDESS,03-01-02-02-01-02-05.wav
male_neutral,RAVDESS,03-01-01-01-01-01-05.wav
male_neutral,RAVDESS,03-01-02-01-02-02-05.wav
male_neutral,RAVDESS,03-01-02-02-01-01-05.wav
male_neutral,RAVDESS,03-01-02-01-01-02-05.wav
male_neutral,RAVDESS,03-01-02-01-02-01-05.wav
male_neutral,RAVDESS,03-01-01-01-02-01-05.wav
male_neutral,RAVDESS,03-01-02-02-02-02-05.wav
male_neutral,RAVDESS,03-01-02-02-02-01-05.wav
male_neutral,RAVDESS,03-01-01-01-02-02-05.wav
male_neutral,RAVDESS,03-01-02-01-01-01-07.wav
male_neutral,RAVDESS,03-01-02-01-01-02-07.wav
male_neutral,RAVDESS,03-01-01-01-02-01-07.wav
male_neutral,RAVDESS,03-01-01-01-01-01-07.wav
male_neutral,RAVDESS,03-01-02-02-01-02-07.wav
male_neutral,RAVDESS,03-01-01-01-02-02-07.wav
male_neutral,RAVDESS,03-01-02-02-01-01-07.wav
male_neutral,RAVDESS,03-01-02-01-02-01-07.wav
male_neutral,RAVDESS,03-01-02-02-02-02-07.wav
male_neutral,RAVDESS,03-01-01-01-01-02-07.wav
male_neutral,RAVDESS,03-01-02-02-02-01-07.wav
male_neutral,RAVDESS,03-01-02-01-02-02-07.wav
male_neutral,RAVDESS,03-01-02-02-02-02-09.wav
male_neutral,RAVDESS,03-01-02-02-02-01-09.wav
male_neutral,RAVDESS,03-01-02-02-01-01-09.wav
male_neutral,RAVDESS,03-01-02-01-01-01-09.wav
male_neutral,RAVDESS,03-01-01-01-02-01-09.wav
male_neutral,RAVDESS,03-01-01-01-01-02-09.wav
male_neutral,RAVDESS,03-01-01-01-01-01-09.wav
male_neutral,RAVDESS,03-01-02-02-01-02-09.wav
male_neutral,RAVDESS,03-01-02-01-01-02-09.wav
male_neutral,RAVDESS,03-01-02-01-02-02-09.wav
male_neutral,RAVDESS,03-01-01-01-02-02-09.wav
male_neutral,RAVDESS,03-01-02-01-02-01-09.wav
male_neutral,RAVDESS,03-01-02-01-02-02-11.wav
male_neutral,RAVDESS,03-01-02-01-01-01-11.wav
male_neutral,RAVDESS,03-01-02-02-01-01-11.wav
male_neutral,RAVDESS,03-01-02-02-02-01-11.wav
male_neutral,RAVDESS,03-01-02-01-01-02-11.wav
male_neutral,RAVDESS,03-01-02-02-01-02-11.wav
male_neutral,RAVDESS,03-01-01-01-01-02-11.wav
male_neutral,RAVDESS,03-01-01-01-02-02-11.wav
male_neutral,RAVDESS,03-01-01-01-02-01-11.wav
male_neutral,RAVDESS,03-01-02-01-02-01-11.wav
male_neutral,RAVDESS,03-01-01-01-01-01-11.wav
male_neutral,RAVDESS,03-01-02-02-02-02-11.wav
male_neutral,RAVDESS,03-01-01-01-02-02-13.wav
male_neutral,RAVDESS,03-01-02-01-01-01-13.wav
male_neutral,RAVDESS,03-01-01-01-02-01-13.wav
male_neutral,RAVDESS,03-01-01-01-01-01-13.wav
male_neutral,RAVDESS,03-01-02-02-02-02-13.wav
male_neutral,RAVDESS,03-01-02-01-02-02-13.wav
male_neutral,RAVDESS,03-01-01-01-01-02-13.wav
male_neutral,RAVDESS,03-01-02-02-01-02-13.wav
male_neutral,RAVDESS,03-01-02-01-02-01-13.wav
male_neutral,RAVDESS,03-01-02-01-01-02-13.wav
male_neutral,RAVDESS,03-01-02-02-01-01-13.wav
male_neutral,RAVDESS,03-01-02-02-02-01-13.wav
male_neutral,RAVDESS,03-01-01-01-02-01-15.wav
male_neutral,RAVDESS,03-01-02-01-01-02-15.wav
male_neutral,RAVDESS,03-01-02-02-01-01-15.wav
male_neutral,RAVDESS,03-01-02-02-02-01-15.wav
male_neutral,RAVDESS,03-01-02-01-02-02-15.wav
male_neutral,RAVDESS,03-01-02-01-01-01-15.wav
male_neutral,RAVDESS,03-01-02-01-02-01-15.wav
male_neutral,RAVDESS,03-01-01-01-01-02-15.wav
male_neutral,RAVDESS,03-01-02-02-02-02-15.wav
male_neutral,RAVDESS,03-01-01-01-01-01-15.wav
male_neutral,RAVDESS,03-01-02-02-01-02-15.wav
male_neutral,RAVDESS,03-01-01-01-02-02-15.wav
male_neutral,RAVDESS,03-01-02-01-02-02-17.wav
male_neutral,RAVDESS,03-01-02-01-01-01-17.wav
male_neutral,RAVDESS,03-01-02-02-01-01-17.wav
male_neutral,RAVDESS,03-01-02-02-02-01-17.wav
male_neutral,RAVDESS,03-01-02-02-02-02-17.wav
male_neutral,RAVDESS,03-01-01-01-01-01-17.wav
male_neutral,RAVDESS,03-01-01-01-02-01-17.wav
male_neutral,RAVDESS,03-01-01-01-01-02-17.wav
male_neutral,RAVDESS,03-01-02-01-02-01-17.wav
male_neutral,RAVDESS,03-01-02-02-01-02-17.wav
male_neutral,RAVDESS,03-01-02-01-01-02-17.wav
male_neutral,RAVDESS,03-01-01-01-02-02-17.wav
male_neutral,RAVDESS,03-01-02-01-02-01-19.wav
male_neutral,RAVDESS,03-01-02-02-02-01-19.wav
male_neutral,RAVDESS,03-01-01-01-02-01-19.wav
male_neutral,RAVDESS,03-01-01-01-01-02-19.wav
male_neutral,RAVDESS,03-01-02-02-01-01-19.wav
male_neutral,RAVDESS,03-01-02-01-01-01-19.wav
male_neutral,RAVDESS,03-01-02-01-02-02-19.wav
male_neutral,RAVDESS,03-01-01-01-02-02-19.wav
male_neutral,RAVDESS,03-01-02-01-01-02-19.wav
male_neutral,RAVDESS,03-01-02-02-02-02-19.wav
male_neutral,RAVDESS,03-01-02-02-01-02-19.wav
male_neutral,RAVDESS,03-01-01-01-01-01-19.wav
male_neutral,RAVDESS,03-01-01-01-01-01-21.wav
male_neutral,RAVDESS,03-01-02-01-01-02-21.wav
male_neutral,RAVDESS,03-01-01-01-02-01-21.wav
male_neutral,RAVDESS,03-01-01-01-01-02-21.wav
male_neutral,RAVDESS,03-01-02-01-02-01-21.wav
male_neutral,RAVDESS,03-01-02-02-02-01-21.wav
male_neutral,RAVDESS,03-01-02-01-01-01-21.wav
male_neutral,RAVDESS,03-01-02-02-02-02-21.wav
male_neutral,RAVDESS,03-01-02-02-01-02-21.wav
male_neutral,RAVDESS,03-01-02-02-01-01-21.wav
male_neutral,RAVDESS,03-01-02-01-02-02-21.wav
male_neutral,RAVDESS,03-01-01-01-02-02-21.wav
male_neutral,RAVDESS,03-01-02-02-02-01-23.wav
male_neutral,RAVDESS,03-01-01-01-02-02-23.wav
male_neutral,RAVDESS,03-01-02-02-01-02-23.wav
male_neutral,RAVDESS,03-01-02-02-02-02-23.wav
male_neutral,RAVDESS,03-01-01-01-01-01-23.wav
male_neutral,RAVDESS,03-01-02-01-01-02-23.wav
male_neutral,RAVDESS,03-01-02-01-01-01-23.wav
male_neutral,RAVDESS,03-01-01-01-02-01-23.wav
male_neutral,RAVDESS,03-01-02-02-01-01-23.wav
male_neutral,RAVDESS,03-01-01-01-01-02-23.wav
male_neutral,RAVDESS,03-01-02-01-02-02-23.wav
male_neutral,RAVDESS,03-01-02-01-02-01-23.wav
male_neutral,CREMA,1001_DFA_NEU_XX.wav
male_neutral,CREMA,1001_IEO_NEU_XX.wav
male_neutral,CREMA,1001_IOM_NEU_XX.wav
male_neutral,CREMA,1001_ITH_NEU_XX.wav
male_neutral,CREMA,1001_ITS_NEU_XX.wav
male_neutral,CREMA,1001_IWL_NEU_XX.wav
male_neutral,CREMA,1001_IWW_NEU_XX.wav
male_neutral,CREMA,1001_MTI_NEU_XX.wav
male_neutral,CREMA,1001_TAI_NEU_XX.wav
male_neutral,CREMA,1001_TIE_NEU_XX.wav
male_neutral,CREMA,1001_TSI_NEU_XX.wav
male_neutral,CREMA,1001_WSI_NEU_XX.wav
male_neutral,CREMA,1005_DFA_NEU_XX.wav
male_neutral,CREMA,1005_IEO_NEU_XX.wav
male_neutral,CREMA,1005_IOM_NEU_XX.wav
male_neutral,CREMA,1005_ITH_NEU_XX.wav
male_neutral,CREMA,1005_ITS_NEU_XX.wav
male_neutral,CREMA,1005_IWL_NEU_XX.wav
male_neutral,CREMA,1005_IWW_NEU_XX.wav
male_neutral,CREMA,1005_MTI_NEU_XX.wav
male_neutral,CREMA,1005_TAI_NEU_XX.wav
male_neutral,CREMA,1005_TIE_NEU_XX.wav
male_neutral,CREMA,1005_TSI_NEU_XX.wav
male_neutral,CREMA,1005_WSI_NEU_XX.wav
male_neutral,CREMA,1011_DFA_NEU_XX.wav
male_neutral,CREMA,1011_IEO_NEU_XX.wav
male_neutral,CREMA,1011_IOM_NEU_XX.wav
male_neutral,CREMA,1011_ITH_NEU_XX.wav
male_neutral,CREMA,1011_ITS_NEU_XX.wav
male_neutral,CREMA,1011_IWL_NEU_XX.wav
male_neutral,CREMA,1011_IWW_NEU_XX.wav
male_neutral,CREMA,1011_MTI_NEU_XX.wav
male_neutral,CREMA,1011_TAI_NEU_XX.wav
male_neutral,CREMA,1011_TIE_NEU_XX.wav
male_neutral,CREMA,1011_TSI_NEU_XX.wav
male_neutral,CREMA,1011_WSI_NEU_XX.wav
male_neutral,CREMA,1014_DFA_NEU_XX.wav
male_neutral,CREMA,1014_IEO_NEU_XX.wav
male_neutral,CREMA,1014_IOM_NEU_XX.wav
male_neutral,CREMA,1014_ITH_NEU_XX.wav
male_neutral,CREMA,1014_ITS_NEU_XX.wav
male_neutral,CREMA,1014_IWL_NEU_XX.wav
male_neutral,CREMA,1014_IWW_NEU_XX.wav
male_neutral,CREMA,1014_MTI_NEU_XX.wav
male_neutral,CREMA,1014_TAI_NEU_XX.wav
male_neutral,CREMA,1014_TIE_NEU_XX.wav
male_neutral,CREMA,1014_TSI_NEU_XX.wav
male_neutral,CREMA,1014_WSI_NEU_XX.wav
male_neutral,CREMA,1015_DFA_NEU_XX.wav
male_neutral,CREMA,1015_IEO_NEU_XX.wav
male_neutral,CREMA,1015_IOM_NEU_XX.wav
male_neutral,CREMA,1015_ITH_NEU_XX.wav
male_neutral,CREMA,1015_ITS_NEU_XX.wav
male_neutral,CREMA,1015_IWL_NEU_XX.wav
male_neutral,CREMA,1015_IWW_NEU_XX.wav
male_neutral,CREMA,1015_MTI_NEU_XX.wav
male_neutral,CREMA,1015_TAI_NEU_XX.wav
male_neutral,CREMA,1015_TIE_NEU_XX.wav
male_neutral,CREMA,1015_TSI_NEU_XX.wav
male_neutral,CREMA,1015_WSI_NEU_XX.wav
male_neutral,CREMA,1016_DFA_NEU_XX.wav
male_neutral,CREMA,1016_IEO_NEU_XX.wav
male_neutral,CREMA,1016_IOM_NEU_XX.wav
male_neutral,CREMA,1016_ITH_NEU_XX.wav
male_neutral,CREMA,1016_ITS_NEU_XX.wav
male_neutral,CREMA,1016_IWL_NEU_XX.wav
male_neutral,CREMA,1016_IWW_NEU_XX.wav
male_neutral,CREMA,1016_MTI_NEU_XX.wav
male_neutral,CREMA,1016_TAI_NEU_XX.wav
male_neutral,CREMA,1016_TIE_NEU_XX.wav
male_neutral,CREMA,1016_TSI_NEU_XX.wav
male_neutral,CREMA,1016_WSI_NEU_XX.wav
male_neutral,CREMA,1017_DFA_NEU_XX.wav
male_neutral,CREMA,1017_IEO_NEU_XX.wav
male_neutral,CREMA,1017_IOM_NEU_XX.wav
male_neutral,CREMA,1017_ITH_NEU_XX.wav
male_neutral,CREMA,1017_ITS_NEU_XX.wav
male_neutral,CREMA,1017_IWL_NEU_XX.wav
male_neutral,CREMA,1017_IWW_NEU_XX.wav
male_neutral,CREMA,1017_MTI_NEU_XX.wav
male_neutral,CREMA,1017_TAI_NEU_XX.wav
male_neutral,CREMA,1017_TIE_NEU_XX.wav
male_neutral,CREMA,1017_TSI_NEU_XX.wav
male_neutral,CREMA,1017_WSI_NEU_XX.wav
male_neutral,CREMA,1019_DFA_NEU_XX.wav
male_neutral,CREMA,1019_IEO_NEU_XX.wav
male_neutral,CREMA,1019_IOM_NEU_XX.wav
male_neutral,CREMA,1019_ITS_NEU_XX.wav
male_neutral,CREMA,1019_IWL_NEU_XX.wav
male_neutral,CREMA,1019_IWW_NEU_XX.wav
male_neutral,CREMA,1019_MTI_NEU_XX.wav
male_neutral,CREMA,1019_TAI_NEU_XX.wav
male_neutral,CREMA,1019_TIE_NEU_XX.wav
male_neutral,CREMA,1019_TSI_NEU_XX.wav
male_neutral,CREMA,1019_WSI_NEU_XX.wav
male_neutral,CREMA,1022_DFA_NEU_XX.wav
male_neutral,CREMA,1022_IEO_NEU_XX.wav
male_neutral,CREMA,1022_IOM_NEU_XX.wav
male_neutral,CREMA,1022_ITH_NEU_XX.wav
male_neutral,CREMA,1022_ITS_NEU_XX.wav
male_neutral,CREMA,1022_IWL_NEU_XX.wav
male_neutral,CREMA,1022_IWW_NEU_XX.wav
male_neutral,CREMA,1022_MTI_NEU_XX.wav
male_neutral,CREMA,1022_TAI_NEU_XX.wav
male_neutral,CREMA,1022_TIE_NEU_XX.wav
male_neutral,CREMA,1022_TSI_NEU_XX.wav
male_neutral,CREMA,1022_WSI_NEU_XX.wav
male_neutral,CREMA,1023_DFA_NEU_XX.wav
male_neutral,CREMA,1023_IEO_NEU_XX.wav
male_neutral,CREMA,1023_IOM_NEU_XX.wav
male_neutral,CREMA,1023_ITH_NEU_XX.wav
male_neutral,CREMA,1023_ITS_NEU_XX.wav
male_neutral,CREMA,1023_IWL_NEU_XX.wav
male_neutral,CREMA,1023_IWW_NEU_XX.wav
male_neutral,CREMA,1023_MTI_NEU_XX.wav
male_neutral,CREMA,1023_TAI_NEU_XX.wav
male_neutral,CREMA,1023_TIE_NEU_XX.wav
male_neutral,CREMA,1023_TSI_NEU_XX.wav
male_neutral,CREMA,1023_WSI_NEU_XX.wav
male_neutral,CREMA,1026_DFA_NEU_XX.wav
male_neutral,CREMA,1026_IEO_NEU_XX.wav
male_neutral,CREMA,1026_IOM_NEU_XX.wav
male_neutral,CREMA,1026_ITH_NEU_XX.wav
male_neutral,CREMA,1026_ITS_NEU_XX.wav
male_neutral,CREMA,1026_IWL_NEU_XX.wav
male_neutral,CREMA,1026_IWW_NEU_XX.wav
male_neutral,CREMA,1026_MTI_NEU_XX.wav
male_neutral,CREMA,1026_TAI_NEU_XX.wav
male_neutral,CREMA,1026_TIE_NEU_XX.wav
male_neutral,CREMA,1026_TSI_NEU_XX.wav
male_neutral,CREMA,1026_WSI_NEU_XX.wav
male_neutral,CREMA,1027_DFA_NEU_XX.wav
male_neutral,CREMA,1027_IEO_NEU_XX.wav
male_neutral,CREMA,1027_IOM_NEU_XX.wav
male_neutral,CREMA,1027_ITH_NEU_XX.wav
male_neutral,CREMA,1027_ITS_NEU_XX.wav
male_neutral,CREMA,1027_IWL_NEU_XX.wav
male_neutral,CREMA,1027_IWW_NEU_XX.wav
male_neutral,CREMA,1027_MTI_NEU_XX.wav
male_neutral,CREMA,1027_TAI_NEU_XX.wav
male_neutral,CREMA,1027_TIE_NEU_XX.wav
male_neutral,CREMA,1027_TSI_NEU_XX.wav
male_neutral,CREMA,1027_WSI_NEU_XX.wav
male_neutral,CREMA,1031_DFA_NEU_XX.wav
male_neutral,CREMA,1031_IEO_NEU_XX.wav
male_neutral,CREMA,1031_IOM_NEU_XX.wav
male_neutral,CREMA,1031_ITH_NEU_XX.wav
male_neutral,CREMA,1031_ITS_NEU_XX.wav
male_neutral,CREMA,1031_IWL_NEU_XX.wav
male_neutral,CREMA,1031_IWW_NEU_XX.wav
male_neutral,CREMA,1031_MTI_NEU_XX.wav
male_neutral,CREMA,1031_TAI_NEU_XX.wav
male_neutral,CREMA,1031_TIE_NEU_XX.wav
male_neutral,CREMA,1031_TSI_NEU_XX.wav
male_neutral,CREMA,1031_WSI_NEU_XX.wav
male_neutral,CREMA,1032_DFA_NEU_XX.wav
male_neutral,CREMA,1032_IEO_NEU_XX.wav
male_neutral,CREMA,1032_IOM_NEU_XX.wav
male_neutral,CREMA,1032_ITH_NEU_XX.wav
male_neutral,CREMA,1032_ITS_NEU_XX.wav
male_neutral,CREMA,1032_IWL_NEU_XX.wav
male_neutral,CREMA,1032_IWW_NEU_XX.wav
male_neutral,CREMA,1032_MTI_NEU_XX.wav
male_neutral,CREMA,1032_TAI_NEU_XX.wav
male_neutral,CREMA,1032_TIE_NEU_XX.wav
male_neutral,CREMA,1032_TSI_NEU_XX.wav
male_neutral,CREMA,1032_WSI_NEU_XX.wav
male_neutral,CREMA,1033_DFA_NEU_XX.wav
male_neutral,CREMA,1033_IEO_NEU_XX.wav
male_neutral,CREMA,1033_IOM_NEU_XX.wav
male_neutral,CREMA,1033_ITH_NEU_XX.wav
male_neutral,CREMA,1033_ITS_NEU_XX.wav
male_neutral,CREMA,1033_IWL_NEU_XX.wav
male_neutral,CREMA,1033_IWW_NEU_XX.wav
